שם ספר,TextSource,נתיב,RavMechaber,ForcedBookName,MixedDisplay,,PasukIndMode,UniqueId,,HiddenFromIndex,[Books\000_ACCESORIES\000_!WELLCOME.txt_תורת אמת],SearchInTitles,GroupId,שם הספר,LastLevelIndex,,SpecialTitle,FilesGotFrom,Comments,PutNewLinesAsIs,ChainFolderName,Haskamot,,CosmeticsType
שובי נפשי,הרב יעקב ישראל לוגאסי שליט''א,Books\100_MUSAR\115_ShuviNafshi.txt,,,0,,0,1287,,0,,1,,,2,,,,,1,1,,,#rnft
,הרב אליעזר הכהן שליט''א,Books\100_MUSAR\130_machane_shechina.TXT_מחנה שכינה.txt,הרב אליעזר כוהן שליט''א,,0,,0,1570,,0,,1,,[Books\100_MUSAR\130_machane_shechina.TXT_מחנה שכינה],0,,,"!צZV,obזגרם@מabnךpti6mBC?-emoqLHN-P8Sאוז''יכbנcףmbmzxCxyWLY28האזמכלח","!HsJKIHMU,Y2ה7יכנףעקרחcgewurMNSYR62ZאחבדרחרשץקaqbmAsnuNSMSTW7Y,1זוהחaצן",1,1,בהסכמת ראש ישיבת ליקוואוד - הרב אריה מלכיאל קוטלר שליט''א,,#is2
ואנכי עפר ואפר - מעלות הענווה,הרב דוד גבריאל שליט''א,Books\100_MUSAR\200_ANAVA_L1.txt,,,0,,0,1581,,0,,1,,,2,,,,,1,1,,,#dii
מנורת המאור,ר' זרח חוטר שליט''א,Books\100_MUSAR\300_menorat_hamaor.txt,,,0,,0,1833,,,,1,,,0,,,,,1,1,,,#nik
אבות ישראל - על פרקי אבות,הרב אברהם ישראל שליט''א,Books\100_MUSAR\310_Avot_Israel.txt,הרב אברהם ישראל שליט''א,,0,,0,1911,,0,,1,,,0,,,ר שי שושן,,1,1,,,#nik
אמרי יחזקאל,הרב יחזקאל ס' שליט''א,Books\100_MUSAR\320_imrei_yechezkel.txt,,,0,,0,2033,,0,,1,,,1,,,,,1,1,,,#nik
אמרי יחזקאל - מעגל החיים,הרב יחזקאל שליט''א,Books\100_MUSAR\321_imeri_yechezkel_maagal_hachaiim.txt,הרב יחזקאל שליט''א,,0,,0,2070,,0,,1,,,0,,,,,1,1,,,#is3
פרדס רמונים - חלק א,הרב דוד רחימי,Books\100_MUSAR\400_pardes_rimonim_1.txt,,,0,,0,2051,,0,,1,,,1,,,,,1,1,,,#nik
פרדס רימונים - חלק ב,הרב דוד רחימי שליט''א,Books\100_MUSAR\401_pardes_rimonim_2.txt,,,0,,0,2552,,0,,1,,,0,,,,,1,1,,,#bp
חי באמונה א - חי באמונה,הרב ישראל יעקב לוגאסי שליט''א,Books\100_MUSAR\500_chai_1.txt,,,0,,0,2330,,0,,1,,,1,,,,,1,1,,,#bp
חי באמונה ב - אהבת עולם אהבתנו,הרב ישראל יעקב לוגאסי שליט''א,Books\100_MUSAR\501_chai_2.txt,,חי באמונה ב - אהבת עולם,0,,0,2331,,0,,1,,,1,,,,,1,1,,,#bp
חי באמונה ג  -  ישמח ישראל,הרב ישראל יעקב לוגאסי שליט''א,Books\100_MUSAR\502_chai_3.txt,,,0,,0,2332,,0,,1,,,2,,,,,1,1,,,#bp
חי באמונה ד  -  אוצר החיים,הרב ישראל יעקב לוגאסי שליט''א,Books\100_MUSAR\503_chai_4.txt,,,0,,0,2333,,0,,1,,,2,,,,,1,1,,,#bp
חי באמונה ה  -  כל עכבה לטובה,הרב ישראל יעקב לוגאסי שליט''א,Books\100_MUSAR\504_chai_5.txt,,,0,,0,2334,,0,,1,,,1,,,,,1,1,,,#bp
חי בתודה,,Books\100_MUSAR\505_chai_betoda.txt,,,0,,0,5099,,0,,1,,,1,,,,,1,1,,,#bp
חיה באמונה,הרב ישראל יעקב לוגאסי שליט''א,Books\100_MUSAR\510_chaya_beemuna.txt,,,0,,0,2335,,0,,1,,,1,,,,,1,1,,,#bp
ויצא יצחק לשוח - א,הרב דב הכהן קוק שליט''א,Books\100_MUSAR\600_vayetse_itschak.txt,,,0,,0,2543,,0,,1,,,0,,,,,1,1,,,#bp
ספר עמל ישראל,הרב ישראל שלום שליט''א,Books\100_MUSAR\610_amal_israel.txt,,,0,,0,2546,,0,,1,,,2,,,,,1,1,,,#bp
הקדמת ספר הזוהר,ר' פנחס ראובן שליט''א,Books\106_KABALA\000020_ZOHAR0-hakdama_L1.txt,,הזוהר הקדוש - הקדמה,0,,0,1154,,0,,1,zo1,,2,,,,,1,1,,,#nik
הזוהר הקדוש - ספר בראשית,ר' פנחס ראובן שליט''א,Books\106_KABALA\000021_ZOHAR1_L1.txt,,,0,,0,1148,,0,,1,zo2,,2,,,,,1,1,,,#nik
הזוהר הקדוש - ספר שמות,ר' פנחס ראובן שליט''א,Books\106_KABALA\000021_ZOHAR2_L1.txt,,,0,,0,1149,,0,,1,zo3,,2,,,,,1,1,,,#nik
הזוהר הקדוש - ספר ויקרא,ר' פנחס ראובן שליט''א,Books\106_KABALA\000021_ZOHAR3_L1.txt,,,0,,0,1151,,0,,1,zo4,,2,,,,,1,1,,,#nik
הזוהר הקדוש - ספר במדבר,ר' פנחס ראובן שליט''א,Books\106_KABALA\000021_ZOHAR4_L1.txt,,,0,,0,1150,,0,,1,zo5,,2,,,,,1,1,,,#nik
הזוהר הקדוש - ספר דברים,ר' פנחס ראובן שליט''א,Books\106_KABALA\000021_ZOHAR5_L1.txt,,,0,,0,1152,,0,,1,zo6,,2,,,,,1,1,,,#nik
תיקוני הזוהר,ר' פנחס ראובן שליט''א,Books\106_KABALA\000022_ZOHAR6-tikunim_L1.txt,,הזוהר הקדוש - תיקוני הזוהר,0,,0,1153,,0,,1,zo7,,0,,,,,1,1,,,#nik
זוהר חדש,ר' פנחס ראובן שליט''א,Books\106_KABALA\000022_ZOHAR7-hadash_L1.txt,,,0,,0,1155,,0,,1,zo8,,1,,,,,1,1,,,#nik
הזוהר המתורגם - הקדמת ספר הזוהר,ר' פנחס ראובן שליט''א,Books\106_KABALA\000023_ZOHAR-VETARGUM-0.txt,,הזוהר המתורגם - הקדמה,0,,0,1775,,0,,1,zo1,,2,,,,,1,1,,,#nik
הזוהר המתורגם - ספר בראשית,ר' פנחס ראובן שליט''א,Books\106_KABALA\000023_ZOHAR-VETARGUM-1.txt,,,0,,0,1776,,0,,1,zo2,,2,,,,,1,1,,,#nik
הזוהר המתורגם - ספר שמות,ר' פנחס ראובן שליט''א,Books\106_KABALA\000023_ZOHAR-VETARGUM-2.txt,,,0,,0,1777,,0,,1,zo3,,2,,,,,1,1,,,
הזוהר המתורגם - ספר ויקרא,ר' פנחס ראובן שליט''א,Books\106_KABALA\000023_ZOHAR-VETARGUM-3.txt,,,0,,0,1778,,0,,1,zo4,,2,,,,,1,1,,,
הזוהר המתורגם - ספר במדבר,ר' פנחס ראובן שליט''א,Books\106_KABALA\000023_ZOHAR-VETARGUM-4.txt,,,0,,0,1779,,0,,1,zo5,,2,,,,,1,1,,,
הזוהר המתורגם - ספר דברים,ר' פנחס ראובן שליט''א,Books\106_KABALA\000023_ZOHAR-VETARGUM-5.txt,,,0,,0,1780,,0,,1,zo6,,2,,,,,1,1,,,
הזוהר המתורגם - תיקוני הזוהר,ר' פנחס ראובן שליט''א,Books\106_KABALA\000023_ZOHAR-VETARGUM-6.txt,,הזוהר המתורגם - תיקוני הזוהר,0,,0,1781,,0,,1,zo7,,0,,,,,1,1,,,
הזוהר המתורגם - זוהר חדש,ר' פנחס ראובן שליט''א,Books\106_KABALA\000023_ZOHAR-VETARGUM-7.txt,,,0,,0,1782,,0,,1,zo8,,1,,,,,1,1,,,#nik
מאמר העיקרים,,Books\106_KABALA\000024_MaamarHaIkarim.txt,,,0,,0,2544,,0,,1,,,1,,,,,1,1,,,#bs2
"דרשת הרמב""ן",ר' מאיר לרנר,Books\106_KABALA\000024_drashat_haramban.txt,,,0,,0,2545,,0,,1,,,0,,,,,1,1,,,0
הקדמה לספר הזוהר,חברת אור ברוך שלום להפצה בע''מ,Books\106_KABALA\000025_Hakdamot.txt,,,0,,0,641,,0,,1,,,0,,,,,1,1,,,#eoi
פתיחה לחכמת הקבלה,חברת אור ברוך שלום להפצה בע''מ,Books\106_KABALA\000026_PtichaLakabala.txt,,,0,,0,1354,,0,,1,,,1,,,,,1,1,,,#bp
מבוא לספר הזהר,חברת אור ברוך שלום להפצה בע''מ,Books\106_KABALA\000027_MavoLazohar.txt,,,0,,0,1383,,0,,1,,,0,,,,,1,1,,,#eoi
ספר הפליאה,.,Books\106_KABALA\006_sefer_hapliaa.txt,,,0,,0,652,,0,,1,,,1,,כל הזכויות שמורות ל - ''ויקיטקסט'' תחת רשיון ''GNU Free Doc.',,,1,0,,,#dii
,.,Books\106_KABALA\010_shaar_hakaavnot.TXT_שער הכוונות.txt,,,0,,0,1188,,0,,1,,[Books\106_KABALA\010_shaar_hakaavnot.TXT_שער הכוונות],2,,כל הזכויות שמורות ל - ''ויקיטקסט'' תחת רשיון ''GNU Free Doc.',,,1,1,,,#eoi
,.,Books\106_KABALA\011_magid_meisharim.TXT_ספר מגיד מישרים.txt,,,0,,0,1180,,0,,1,,[Books\106_KABALA\011_magid_meisharim.TXT_ספר מגיד מישרים],1,,כל הזכויות שמורות ל - ''ויקיטקסט'' תחת רשיון ''GNU Free Doc.',,,1,1,,,#is2
,.,Books\106_KABALA\012_sefer_habahir.TXT_ספר הבהיר.txt,,,0,,0,1182,,0,,1,,[Books\106_KABALA\012_sefer_habahir.TXT_ספר הבהיר],0,,כל הזכויות שמורות ל - ''ויקיטקסט'' תחת רשיון ''GNU Free Doc.',,,1,1,,,0
,.,Books\106_KABALA\013_sefer_hachashmal.TXT_ספר החשמל.txt,,,0,,0,1183,,0,,1,,[Books\106_KABALA\013_sefer_hachashmal.TXT_ספר החשמל],0,,כל הזכויות שמורות ל - ''ויקיטקסט'' תחת רשיון ''GNU Free Doc.',,,1,1,,,0
,.,Books\106_KABALA\014_sefer_yezira.TXT_ספר יצירה.txt,,,0,,0,1184,,0,,1,,[Books\106_KABALA\014_sefer_yezira.TXT_ספר יצירה],1,,כל הזכויות שמורות ל - ''ויקיטקסט'' תחת רשיון ''GNU Free Doc.',,,1,1,,,#is2
,.,Books\106_KABALA\015_p_ramban_sefer_yezira.TXT_פירוש הרמב''ן לספר יצירה.txt,,,0,,0,1230,,0,,1,,[Books\106_KABALA\015_p_ramban_sefer_yezira.TXT_פירוש הרמב''ן לספר יצירה],0,,כל הזכויות שמורות ל - ''ויקיטקסט'' תחת רשיון ''GNU Free Doc.',,,1,1,,,#dii
"פירוש הרמ""ק לספר יצירה",,Books\106_KABALA\016_p_ramak_sefer_yezira.txt,,,0,,0,622,,0,,1,,,1,,,,,1,0,,,0
ספרא דצניעותא,.,Books\106_KABALA\017_sifra_detsniuta.txt,,,0,,0,1185,,0,,1,,,1,,כל הזכויות שמורות ל - ''ויקיטקסט'' תחת רשיון ''GNU Free Doc.',,,1,1,,,#is2
,.,Books\106_KABALA\018_shaarei_kedusha.TXT_ספר שערי קדושה.txt,,,0,,0,1189,,0,,1,,[Books\106_KABALA\018_shaarei_kedusha.TXT_ספר שערי קדושה],1,,כל הזכויות שמורות ל - ''ויקיטקסט'' תחת רשיון ''GNU Free Doc.',,,1,1,,,#eoi
ספר שקל הקדש,.,Books\106_KABALA\020_DAAT_TVUNOT.txt,,,0,,0,660,,0,,1,,,0,,כל הזכויות שמורות ל - ''ויקיטקסט'' תחת רשיון ''GNU Free Doc.',,,1,0,,,#eoi
,.,Books\106_KABALA\020_shla.TXT_ספר תולדות אדם.txt,,,0,,0,1191,,0,,1,,[Books\106_KABALA\020_shla.TXT_ספר תולדות אדם],1,,כל הזכויות שמורות ל - ''ויקיטקסט'' תחת רשיון ''GNU Free Doc.',,,1,1,,,#eoi
דעת תבונות,ויקיטקסט,Books\106_KABALA\021_DaatTvunot.txt,,,0,,0,1600,,0,,1,,,0,,,,,1,1,,,#eoi
מתן תורה,חברת אור ברוך שלום להפצה בע''מ,Books\106_KABALA\052_MatanToraRavAshlag.txt,,,0,,0,1567,,0,,1,,,2,,,,,1,1,,,#is2
עשרה פרקים להרמח''ל,,Books\106_KABALA\053_TenPrakinLaRanchal.txt,,,0,,0,1919,,0,,1,,,1,,,!HDCO1QVYגא2לאתוץף3VבqpyDJQKUMXנbed://wzC8uHJvCMףןbaS67YV24V7057בקןמצרתm(gppqz)yEIXJ6''ה5דחויכס'',,1,1,,,#ip2
לִקּוּטֵי אֲמָרִים תַּנְיָא,.,Books\110_CHASIDUT\045_taniya_1.txt,,,0,,0,1228,,0,,1,,,2,,כל הזכויות שמורות ל - ''ויקיטקסט'' תחת רשיון ''GNU Free Doc.',,,1,1,,,#rnft
ספר התניא - אגרת התשובה,.,Books\110_CHASIDUT\046_taniya_3.txt,,,0,,0,1229,,0,,1,,,1,,כל הזכויות שמורות ל - ''ויקיטקסט'' תחת רשיון ''GNU Free Doc.',,,1,1,,,#rnft
ליקוטי מוהר''ן - חלק א,אתר שער ברסלב www.breslev.org,Books\110_CHASIDUT\070_LikuteiMuharan_A_BreslevOrg.txt,,,0,,0,1571,,0,,1,,,1,,,www.breslev.org,,1,1,,,#bp
ליקוטי מוהר''ן - חלק ב,אתר שער ברסלב www.breslev.org,Books\110_CHASIDUT\070_LikuteiMuharan_B_BreslevOrg.txt,,,0,,0,1572,,,,1,,,1,,,www.breslev.org,,1,1,,,#bp
ליקוטי מוהר''ן - חלק א,,Books\110_CHASIDUT\070_moharan_1.txt,,,0,,0,1913,,1,,1,,,1,,,,,1,1,,,#bp
ליקוטי מוהר''ן - חלק ב,,Books\110_CHASIDUT\071_moharan_2.txt,,,0,,0,1914,,1,,1,,,1,,,,,1,1,,,#bp
ספר המידות,,Books\110_CHASIDUT\072_midot.txt,,,0,,0,1573,,1,,1,,,2,,,,,1,1,,,#bp
משיבת נפש,,Books\110_CHASIDUT\073_meshivat_nefesh.txt,,,0,,0,1574,,1,,1,,,2,,,,,1,1,,,#bp
קיצור ליקוטי מוהר''ן השלם,מכון ''אמונת חכמים'' להדפסת והפצת ספרי רבי נחמן מברסלב,Books\110_CHASIDUT\100_kitsur_likutei.txt,,,0,,0,1896,,0,,1,,,2,,,,,1,1,,,#nik
אנשי קודש,הרב חיים רבי שליט''א,Books\112_HANHAGOT\075_ANSHEI KODESH_L1.txt,,,0,,0,1012,,0,,1,,,1,,,,,1,1,,,#bp
ארחות חיים,ר פנחס ראובן שליט''א,Books\112_HANHAGOT\0_OrchotHaiim.txt,,,0,,0,1675,,0,,1,,,1,,,,,1,1,,,#nik
,בית מדרש בין הזמנים,Books\112_HANHAGOT\1_hanagot_yom_yom.TXT_הנהגות יום יום.txt,,,0,,0,711,,0,,1,,[Books\112_HANHAGOT\1_hanagot_yom_yom.TXT_הנהגות יום יום],2,,,,,1,0,,,#bp
,בית מדרש בין הזמנים,Books\112_HANHAGOT\2_hanhagot_aiin_tova.TXT_הנהגות עין טובה.txt,,,0,,0,712,,0,,1,,[Books\112_HANHAGOT\2_hanhagot_aiin_tova.TXT_הנהגות עין טובה],1,,,,,1,0,,,#bp
,בית מדרש בין הזמנים,Books\112_HANHAGOT\3_hanhagot_leshabat_kodesh.TXT_הנהגות לשבת קודש.txt,,,0,,0,713,,0,,1,הנהגות לשבת קודש,[Books\112_HANHAGOT\3_hanhagot_leshabat_kodesh.TXT_הנהגות לשבת קודש],1,,,,,1,0,,,#bp
,בית מדרש בין הזמנים,Books\112_HANHAGOT\4_kontras_shabat_kodesk.TXT_קונטרס שבת קודש.txt,,,0,,0,714,,1,,1,הנהגות לשבת קודש,[Books\112_HANHAGOT\4_kontras_shabat_kodesk.TXT_קונטרס שבת קודש],1,,,,,1,0,,,#bp
,בית מדרש בין הזמנים,Books\112_HANHAGOT\5_zohar_shabat_kodesh.TXT_פניני הזוהר לשבת קודש.txt,,,0,,0,715,,0,,1,,[Books\112_HANHAGOT\5_zohar_shabat_kodesh.TXT_פניני הזוהר לשבת קודש],0,,,,,1,0,,,#bp
הנהגות לשבת קודש - חלק ב,בית מדרש בין הזמנים,Books\112_HANHAGOT\6_hanhagot_leshabat_kodesh_2.txt,,,0,,0,1783,,0,,1,,,2,,,,,1,1,,,#rnft
הנהגות ועצות מעשיות לאבלים,ישיבת עטרת חכמים,Books\112_HANHAGOT\7_avelim.txt,,,0,,0,1855,,0,,1,,,1,,,,,1,1,,,#rep
הנהגות אמונה מעשית,הרב חיים רבי שליט''א,Books\112_HANHAGOT\8_emula_maasit.txt,,,0,,0,5068,,0,,1,,,2,,,,,1,1,,,#bp
סביב למשפחה,הרב דוד גבריאל שליט''א,Books\112_HANHAGOT\SAVIV_L1.txt,,,0,,0,1013,,0,,1,,,1,,,,,1,1,,,#bp
הנהגות חודש אלול וימים נוראים,,Books\112_HANHAGOT\elul.txt,,,0,,0,1790,,0,,1,,,0,,,,,1,1,,,#rep
"קונטרס ""אגרת לבן תורה""",מו''ר הרב יצחק יוסף שליט''א<BR>אסור להעתיק קטעים מהספר ללא ציון המקור!,Books\112_HANHAGOT\igeret_leben_tora.txt,,אגרת לבן התורה,0,,0,1493,,0,,1,,,1,,,,,1,1,,,#bp
בים דרך - בראשית,,Books\115_PARSHA\008_bd1.txt,,,0,,0,1279,,0,,1,,,2,,,,,1,1,,,#dii
בים דרך - שמות,,Books\115_PARSHA\008_bd2.txt,,,0,,0,1280,,0,,1,,,2,,,,,1,1,,,#dii
בים דרך - ויקרא,,Books\115_PARSHA\008_bd3.txt,,,0,,0,1281,,0,,1,,,2,,,,,1,1,,,#dii
בים דרך - במדבר,,Books\115_PARSHA\008_bd4.txt,,,0,,0,1282,,0,,1,,,2,,,,,1,1,,,#dii
בים דרך - דברים,,Books\115_PARSHA\008_bd5.txt,,,0,,0,1283,,0,,1,,,2,,,,,1,1,,,#dii
תפארת ישראל,הרב יעקב ישראל לוגאסי שליט''א,Books\115_PARSHA\010_TIFERET_L1.txt,,,0,,0,1156,,0,,1,,,2,,,,,1,1,,,#dii
נר תמיד - על פרשת השבוע,,Books\115_PARSHA\050_NerTamidHaravBrener.txt,,,0,,0,1147,,0,,1,,,2,,,,,1,1,,,#dii
פרי חנן על התורה - בראשית,הרב חנן פרנג'י שליט''א,Books\115_PARSHA\070_PriHanan1.txt,,,0,,0,1377,,0,,1,,,2,,,,,1,1,,,#bp
פרי חנן על התורה - שמות,הרב חנן פרנג'י שליט''א,Books\115_PARSHA\070_PriHanan2.txt,,,0,,0,1872,,0,,1,,,2,,,,,1,1,,,#nik
יגל יעקב - על פרשת השבוע,משפחת המחבר הי''ו,Books\115_PARSHA\080_YagelYaakovTora.txt,,,0,,0,1666,,0,,1,,,2,,,,,1,1,,,#bp
ובחרת בחיים,הרב יפתח סופר שליט''א,Books\115_PARSHA\090_bacharta_bachaiim.txt,,ובחרת בחיים - על פרשת השבוע,0,,0,1808,,0,,1,,,2,,,,,1,1,,,#is2
באר יעקב על התורה,הרב יעקב יעקב שליט''א,Books\115_PARSHA\100_BeerYaakovTora.txt,,,0,,0,1854,,0,,1,,,2,,,,,1,1,,,#nik
סיפור מן ההפטרה - בראשית,"הרב שלמה שו''ב שליט''א,<BR> מלבד על הפרק דיני ההפטרה שהזכויות עליו שמורות לרב יצחק יוסף שליט''א<BR>ומלבד ההפטרות עצמן שהזכויות עליהן שיכות לארגון J. Alan Groves Center.",Books\115_PARSHA\101_SipurMinHahaftara1.txt,,,0,,0,1889,,,,1,,,0,,,,,1,1,,,#nik
סיפור מן ההפטרה - שמות,"הרב שלמה שו''ב שליט''א, <BR>מלבד ההפטרות עצמן שהזכויות עליהן שיכות לארגון J. Alan Groves Center.",Books\115_PARSHA\102_SipurMinHahaftara2.txt,,,0,,0,1894,,,,1,,,0,,,,,1,1,,,#nik
סיפור מן ההפטרה - ויקרא,"הרב שלמה שו''ב שליט''א, <BR>מלבד ההפטרות עצמן שהזכויות עליהן שיכות לארגון J. Alan Groves Center.",Books\115_PARSHA\103_SipurMinHahaftara3.txt,,,0,,0,1895,,,,1,,,0,,,,,1,1,,,#nik
סיפור מן ההפטרה - במדבר,"הרב שלמה שו''ב שליט''א, <BR>מלבד ההפטרות עצמן שהזכויות עליהן שיכות לארגון J. Alan Groves Center.",Books\115_PARSHA\104_SipurMinHahaftara4.txt,,,0,,0,1898,,,,1,,,0,,,,,1,1,,,#nik
סיפור מן ההפטרה - דברים,"הרב שלמה שו''ב שליט''א, <BR>מלבד ההפטרות עצמן שהזכויות עליהן שיכות לארגון J. Alan Groves Center.",Books\115_PARSHA\105_SipurMinHahaftara5.txt,,,0,,0,1902,,,,1,,,0,,,,,1,1,,,#nik
פני דוד - על התורה,ר' יובל איבגי  שליט''א,Books\115_PARSHA\106_PneiDavid.txt,,,0,,0,1917,,0,,1,,,2,,,ר' יובל איבגי,,1,1,,,#is2
דובב שפתי ישנים,הרב דוד רחימי שליט''א,Books\115_PARSHA\110_dovev.txt,,,0,,0,1926,,,,1,,,2,,,,,1,1,,,#nik
פניני ינון ואליהו - על הפרשה,ר' אלנתן ור' נדב אברג'ל,Books\115_PARSHA\120_pninei_ynon_veeliyahu.txt,,,0,,0,1960,,0,,1,,,0,,,,,1,1,,,#is2
באר יעקב - מעשי אבות - בראשית,הרב יעקב יעקב שליט''א,Books\115_PARSHA\130_maase_avot.txt,,,0,,0,1963,,0,,1,,,2,,,,,1,1,,,#dii
אפיקי אליהו על התורה,הרב אליהו יוחאי אלקיים שליט''א,Books\115_PARSHA\140_afikey.txt,,,0,,0,2325,,0,,1,,,2,,,,,1,1,,,#is2
מיד מלכים - על התורה,הרב יוסף דהן שליט''א,Books\115_PARSHA\150_shulchan_melachim_al_hatora.txt,,,0,,0,2549,,0,,1,,,2,,,,,1,1,,,#sil
סימן לבנים - שמות,הרב יעקב יעקב שליט''א,Books\115_PARSHA\160_siman_levanim.txt,,,0,,0,2559,,0,,1,,,0,,,,,1,1,,,#bp
ספר מיד מלכים - על התורה,הרב יוסף דהן שליט''א,Books\115_PARSHA\170_miyad_melachim_tora.txt,,,0,,0,2560,,0,,1,,,0,,,,,1,1,,,#is3
משפטי ישראל - על חגי ומועדי ישראל,הרב יעקב ישראל לוגאסי שליט''א,Books\118_HAGIM\080_MISHPETE_L1.txt,,,0,,0,1157,,0,,1,,,2,,,,,1,1,,,#dii
באר יעקב - מועדים,הרב יעקב יעקב שליט''א,Books\118_HAGIM\090_beer_yaakov_moadim.txt,,,0,,0,1828,,0,,1,,,0,,,,,1,1,,,#ip4
ארבע התעניות ובין המצרים,מחבר,Books\118_HAGIM\100_arba_taaniot_naki.txt,"mEpxCDT,Vא568''9!",ארבע התעניות ובין המצרים בהלכה ובאגדה,0,,0,1811,,0,,1,,,2,,,!sKvPUSO82116המר,!AGzKJM2XTאVו4כחמיcgl,1,1,"על ספרי מחבר אחרים ראינו הסכמות מרן רבינו עובדיה יוסף שליט''א , הרב שלמה עמאר שליט''א, הרב אשר זעליג שליט''א",,#nik
